,movie_id,movie_title,release_date,video_release date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
1279,1280,Gang Related (1997),01-Jan-1997,,https://m.media-amazon.com/images/M/MV5BMWFhYTNlMGEtNDRiZS00YzM0LWIxOTctZjc3MGNjYzZhNWNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1280,1281,Manny & Lo (1996),26-Jul-1996,,https://m.media-amazon.com/images/M/MV5BOWY4ZWFmOTEtMGY0Yi00MmUxLTkxNGUtOTNlYjM3OWJjNTIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1281,1282,"Grass Harp, The (1995)",11-Oct-1996,,https://m.media-amazon.com/images/M/MV5BZDU2OTUxMTItOWI5YS00ODFlLWJkMDAtNTQwODkyNTA1OTI2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1282,1283,Out to Sea (1997),04-Jul-1997,,https://m.media-amazon.com/images/M/MV5BZDFmNDg5OTMtZjg0Yy00ZjU3LTk5OGUtODE3NThmZDU0M2ViXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,1284,Before and After (1996),23-Feb-1996,,https://m.media-amazon.com/images/M/MV5BOWJmODIwYWUtNTNkYy00Njk4LWJkODktMzA5ZTdkMTZhZmZiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1284,1285,Princess Caraboo (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BZmYwNTA4N2ItN2ExMi00MDg0LWJhOTYtMTg3ZjY2ZWRiODZmXkEyXkFqcGdeQXVyNjgxNTAwNjQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1285,1286,Shall We Dance? (1937),01-Jan-1937,,https://m.media-amazon.com/images/M/MV5BMTcwODUwMTMxN15BMl5BanBnXkFtZTcwNzc3MjcyMQ@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1286,1287,Ed (1996),08-Mar-1996,,https://m.media-amazon.com/images/M/MV5BZDZjZmEyOGEtNDliOS00M2EwLWEwN2UtYzdkYzNhZTRlYjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,1288,Denise Calls Up (1995),29-Mar-1996,,https://m.media-amazon.com/images/M/MV5BMTM5MTM1NjIxNV5BMl5BanBnXkFtZTcwMTc5OTkxMQ@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,1289,Jack and Sarah (1995),22-Mar-1996,,https://m.media-amazon.com/images/M/MV5BNTI0YzJjNWQtZjAwZi00OTNmLThiNDgtODY2M2QxZGI4NTAwXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1289,1290,Country Life (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMjEzNzM5MDM1Ml5BMl5BanBnXkFtZTcwMDMwMTYyMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1290,1291,Celtic Pride (1996),19-Apr-1996,,https://m.media-amazon.com/images/M/MV5BNjg4NThhNjItZmQzZi00ZDVlLWI5YzgtODY0NDk5YTlmNmNlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,1292,"Simple Wish, A (1997)",11-Jul-1997,,https://m.media-amazon.com/images/M/MV5BZGMwZmZlOTQtMDZkMy00NTkxLWIwOTItYWZlMGQwYzM1ZTMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1292,1293,Star Kid (1997),16-Jan-1998,,https://m.media-amazon.com/images/M/MV5BOTk4NWE4ZWQtZmNjZi00ZmU1LTkwMGUtNTM2YzY4MjU4ZTYxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1293,1294,Ayn Rand: A Sense of Life (1997),13-Feb-1998,,https://m.media-amazon.com/images/M/MV5BY2Y3NzZkMGYtOTAxMS00ZTMyLTk5N2EtZWQ5MmQwMTNiNzNkXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1294,1295,Kicked in the Head (1997),01-Jan-1997,,https://m.media-amazon.com/images/M/MV5BMGIwMzMyNTktY2YwMS00MWYwLThmYzgtYWI0YWMxZWFkNDM0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1295,1296,Indian Summer (1996),01-Jan-1996,,https://m.media-amazon.com/images/M/MV5BODI4MjIyODc0NV5BMl5BanBnXkFtZTgwNjU2Njg4NjE@._V1_.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1296,1297,Love Affair (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMWE5NDdkYzQtNThlZi00YmJlLWIwZjYtMjZlOTYyNWMzMTAyXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1297,1298,"Band Wagon, The (1953)",01-Jan-1953,,https://m.media-amazon.com/images/M/MV5BNGUxZmJkZTgtMmI1Ny00Mzg3LWFlY2QtMjNkM2QwZGVhYTQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1298,1299,Penny Serenade (1941),01-Jan-1941,,https://m.media-amazon.com/images/M/MV5BMGVjYzU4NjAtOWVkYi00OWQ3LWEwYzMtOTI2ZWY3YTQ1ZGM4L2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1299,1300,'Til There Was You (1997),30-May-1997,,"https://m.media-amazon.com/images/M/MV5BMGRiMWZjNGMtMzE4MC00NzExLTkyMjQtYTNmYTYyOTM4ODQ4XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1300,1301,Stripes (1981),01-Jan-1981,,https://m.media-amazon.com/images/M/MV5BMTQ3NzU2NjYyNF5BMl5BanBnXkFtZTgwMjg1MzQxMDE@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,1302,Late Bloomers (1996),06-Jun-1997,,https://m.media-amazon.com/images/M/MV5BMDIyZDVjZTgtMGRiZC00NjFkLWE1ZGUtYWY4YjVhYTU2ZGEyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,1303,"Getaway, The (1994)",01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BNGY5YjhmMjYtMGMwZS00ZjUyLTk1NWMtNTA5YWVhM2I5MjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,1304,New York Cop (1996),01-Jan-1996,,https://m.media-amazon.com/images/M/MV5BMTcyNDEwNjA1MV5BMl5BanBnXkFtZTgwMjIzMzgwMzE@._V1_.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1304,1305,National Lampoon's Senior Trip (1995),01-Jan-1995,,https://m.media-amazon.com/images/M/MV5BMzNjNDA3MjEtZDMzZi00YTIzLWE5MzYtYzg1NDE3MjNjMmY4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,1306,Delta of Venus (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BNDY0MGI3N2QtYTczNS00YTI5LWE2ZjAtNTY4MWJmZjdhMTRlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1306,1307,Carmen Miranda: Bananas Is My Business (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMTM4ODQyMzM5MV5BMl5BanBnXkFtZTcwNDYzMjYxMQ@@._V1_.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1307,1308,Babyfever (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMjA3NTY2NjkzNl5BMl5BanBnXkFtZTcwNjUyMDQyMQ@@._V1_.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1308,1309,"Very Natural Thing, A (1974)",01-Jan-1974,,https://m.media-amazon.com/images/M/MV5BYzlkYTU2N2YtYTcwZi00ODkyLTlkZGQtZGRiM2M3Yzk5ZjU1XkEyXkFqcGdeQXVyODMyOTgzNDc@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1309,1310,"Walk in the Sun, A (1945)",01-Jan-1945,,https://m.media-amazon.com/images/M/MV5BMGQ1OGRhMTItYjUxOC00OGE0LTlmNDMtZmJhN2EwYTdhNmE4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1310,1311,Waiting to Exhale (1995),15-Jan-1996,,https://m.media-amazon.com/images/M/MV5BYzcyMDY2YWQtYWJhYy00OGQ2LTk4NzktYWJkNDYwZWJmY2RjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1311,1312,"Pompatus of Love, The (1996)",26-Jul-1996,,https://m.media-amazon.com/images/M/MV5BM2MyZWNiZjctOGE1NS00YjBhLTk2ODAtOGQwOTQ5MDEwOTNiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1312,1313,Palmetto (1998),20-Feb-1998,,https://m.media-amazon.com/images/M/MV5BNDhjNzQ4ZjEtMDUzOS00YjIyLWEyZDAtYjVhZTIwMjA2YjNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1313,1314,Surviving the Game (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMmJiMGI5NzktNzM5Mi00YzI3LWI4NTMtYmU1ZmViMzQ2ZGVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1314,1315,Inventing the Abbotts (1997),04-Apr-1997,,https://m.media-amazon.com/images/M/MV5BZTY0YWM0MDgtYjE2Yi00ZWExLWE0M2MtN2U3YzRjMWNjMjExXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1315,1316,"Horse Whisperer, The (1998)",25-Dec-1997,,https://m.media-amazon.com/images/M/MV5BZTA5NzU4YzItMjhjYy00YjNjLTljM2MtZDk3ZDE5OGVjNTBhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1316,1317,"Journey of August King, The (1995)",22-Mar-1996,,https://m.media-amazon.com/images/M/MV5BMTM2ZmQzYmItY2M3Ny00MDQ1LWEzZTgtYWQ2MGE0MGQ3ODMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1317,1318,Catwalk (1995),07-Jun-1996,,https://m.media-amazon.com/images/M/MV5BMTYxNzk1NjMxN15BMl5BanBnXkFtZTcwNjk0ODkxMQ@@._V1_.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1318,1319,"Neon Bible, The (1995)",01-Mar-1996,,https://m.media-amazon.com/images/M/MV5BNzg1MzgyMDUyNl5BMl5BanBnXkFtZTcwNTk5MjcyMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1319,1320,Homage (1995),03-May-1996,,https://m.media-amazon.com/images/M/MV5BMTIyMjU0MjkwM15BMl5BanBnXkFtZTcwMDAzOTIyMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1320,1321,Open Season (1996),10-May-1996,,https://m.media-amazon.com/images/M/MV5BMTQwOTg2MjU0OV5BMl5BanBnXkFtZTcwMzIzNTQzMQ@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,1322,Metisse (Café au Lait) (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BMTkzMDk4MDMzMl5BMl5BanBnXkFtZTcwMTU4ODgyMQ@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,1323,"Wooden Man's Bride, The (Wu Kui) (1994)",01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMjA4ODk3NzMxNF5BMl5BanBnXkFtZTcwMTUwODUyMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1323,1324,Loaded (1994),12-Apr-1996,,https://m.media-amazon.com/images/M/MV5BMTYyNzA2MzY2NF5BMl5BanBnXkFtZTcwNDY5NTUyMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1324,1325,August (1996),12-Apr-1996,,https://m.media-amazon.com/images/M/MV5BM2RlZGExMzEtMWM1Ny00YjI2LThkNWMtOWY0OGFjNzM4MWJmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1325,1326,Boys (1996),10-May-1996,,https://m.media-amazon.com/images/M/MV5BNDE5OTEyZWEtMDg3MC00MzY2LTk3NzMtOTIwOTljMWM1ZmZjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1326,1327,Captives (1994),16-Sep-1994,,https://m.media-amazon.com/images/M/MV5BMTQ1MTQ1MTU1Ml5BMl5BanBnXkFtZTYwMjAyMjk5._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1327,1328,Of Love and Shadows (1994),10-May-1996,,https://m.media-amazon.com/images/M/MV5BMTIwOTMxMjk4OV5BMl5BanBnXkFtZTcwMzUzODkyMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1328,1329,"Low Life, The (1994)",10-May-1996,,https://m.media-amazon.com/images/M/MV5BOTZmMGI2ZGQtY2QzNi00OGI4LThiODEtMWFkM2UyMmZjNTVlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1329,1330,An Unforgettable Summer (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMWJlNmM2ZTUtNjhmOC00OWNhLWFlMjMtZjU5NmEzYjc4OGY4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1330,1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",01-Jan-1995,,https://m.media-amazon.com/images/M/MV5BMTk2NjAwNTM1Ml5BMl5BanBnXkFtZTcwNDEwNDkyMQ@@._V1_.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1331,1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BMTM2MjE5MTQ5MF5BMl5BanBnXkFtZTcwOTMzNzcyMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1332,1333,Midnight Dancers (Sibak) (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMTQxMzMxNzcwN15BMl5BanBnXkFtZTcwNjE3NDYxMQ@@._V1_.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1333,1334,Somebody to Love (1994),14-Jun-1996,,https://m.media-amazon.com/images/M/MV5BZTE1N2RiOWQtNjdhYi00YmQ5LTlhODMtNDFmMTliZjM0NDgyXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1334,1335,American Buffalo (1996),13-Sep-1996,,https://m.media-amazon.com/images/M/MV5BN2Y4MDdhNjQtYjdhYi00M2ZjLThiZWEtZTYwMDRjNzU1YjQ1XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1335,1336,Kazaam (1996),17-Jul-1996,,https://m.media-amazon.com/images/M/MV5BYzhiNzUyOGQtYjI5OC00NmYxLTgyNmMtMGM3N2U0OWJmNDhiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1336,1337,Larger Than Life (1996),01-Nov-1996,,https://m.media-amazon.com/images/M/MV5BNDg3NTYyYjktZWZjOC00ZTIwLTgwMzQtMDdjYjY1NmQxN2RlXkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,1338,Two Deaths (1995),09-Aug-1996,,https://m.media-amazon.com/images/M/MV5BNjkxMjAwNzM3M15BMl5BanBnXkFtZTcwMDAwNDEyMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1338,1339,Stefano Quantestorie (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BMjI1OTkyOTE5N15BMl5BanBnXkFtZTcwNTgyNDQzMQ@@._V1_.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1339,1340,"Crude Oasis, The (1995)",01-Jan-1995,,https://m.media-amazon.com/images/M/MV5BM2NhM2UwYjUtZmEyOC00NTgyLWJiNTctNmQ4M2IyMzYxYTVhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1340,1341,Hedd Wyn (1992),01-Jan-1992,,https://m.media-amazon.com/images/M/MV5BMTI1ODU3NjI4M15BMl5BanBnXkFtZTcwNjA3ODcxMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1341,1342,"Convent, The (Convento, O) (1995)",14-Jun-1996,,https://m.media-amazon.com/images/M/MV5BMjE2NzE0NTc0NF5BMl5BanBnXkFtZTcwNDMzMjUxMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1342,1343,Lotto Land (1995),01-Jan-1995,,https://m.media-amazon.com/images/M/MV5BMTkwMDUxMTQyNl5BMl5BanBnXkFtZTgwMzIwNDgwMzE@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1343,1344,"Story of Xinghua, The (1993)",01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BNDIyMGRiNTYtMjljZC00M2RmLTg5MmEtMjZhNzA3YjM2OGExXkEyXkFqcGdeQXVyNjQ5Njg3Nzc@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1344,1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMzhmYWI5NjAtYmZmNC00ZDM0LWI0NDItZDgzNjU1ZGRlYmRjXkEyXkFqcGdeQXVyNjg4NjAwOTA@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1345,1346,Dingo (1992),01-Jan-1992,,https://m.media-amazon.com/images/M/MV5BZTMxZmJkN2QtOGFkMi00YzQ4LTk2NjAtNGY5ZDNkYjkzYWFjXkEyXkFqcGdeQXVyODk1MjAxNzQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1346,1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",01-Jan-1958,,https://m.media-amazon.com/images/M/MV5BMGFmMWVlOWEtYWE0Ny00ZmVlLWEwMjgtZDk3NmEwMzEzOTk4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1347,1348,Every Other Weekend (1990),01-Jan-1990,,https://m.media-amazon.com/images/M/MV5BMTRiN2RkNTUtNmRmMS00MmJjLWI3NDQtYjUwMjFhOWVmNDgxXkEyXkFqcGdeQXVyMTA4ODMzNzg2._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1348,1349,Mille bolle blu (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BMWRlYjNjNjItODY2Yi00M2M3LWFkMjAtZjMwNGU0NWM2NTRlXkEyXkFqcGdeQXVyMjIyMDk1Nzg@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,1350,Crows and Sparrows (1949),01-Jan-1949,,https://m.media-amazon.com/images/M/MV5BMWUyYTk0MjItZmZmZS00NmI3LTk5NzUtYjJkYTBiNzNmMDZmXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1350,1351,Lover's Knot (1996),12-Jul-1996,,https://m.media-amazon.com/images/M/MV5BMjE1NjYzNjM1NV5BMl5BanBnXkFtZTYwMzQ5OTE5._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,1352,Shadow of Angels (Schatten der Engel) (1976),01-Jan-1976,,https://m.media-amazon.com/images/M/MV5BOTkxOTdiY2ItZTAzNy00YjAzLWIzYTktMTUyYzE2MDFlNGIyXkEyXkFqcGdeQXVyMDM1MzIyMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1352,1353,1-900 (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMTk0Mzk2OTM1MV5BMl5BanBnXkFtZTcwOTU4MDEzMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1353,1354,Venice/Venice (1992),01-Jan-1992,,"https://m.media-amazon.com/images/M/MV5BMTY3OTE5ODA0NV5BMl5BanBnXkFtZTcwNDE2NDMyMQ@@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1354,1355,Infinity (1996),04-Oct-1996,,https://m.media-amazon.com/images/M/MV5BYzYxZjlhMTMtMmNjMy00MTUyLThhYjItMDhhMWQ1M2JmMGEzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1355,1356,Ed's Next Move (1996),04-Oct-1996,,https://m.media-amazon.com/images/M/MV5BMTY1NTQ3NDcyMl5BMl5BanBnXkFtZTcwMTkzMjMzMQ@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,1357,For the Moment (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMjE5MDQ1ODMxMl5BMl5BanBnXkFtZTcwNTAzNjUxMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1357,1358,The Deadly Cure (1996),16-Sep-1996,,https://m.media-amazon.com/images/M/MV5BNGU0ZmUwNTktMWViNy00YjM0LWJmMDUtZTZlZWFiMzYzZTQxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,1359,Boys in Venice (1996),24-Sep-1996,,https://m.media-amazon.com/images/M/MV5BMzA4ZGIzMjItNzQ3Ni00ZTM5LTkwYjEtNjQxMjk1M2UzNjAyXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1359,1360,"Sexual Life of the Belgians, The (1994)",01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMTMxMTAxMDA1N15BMl5BanBnXkFtZTcwMzMxMjA0MQ@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,1361,"Search for One-eye Jimmy, The (1996)",01-Jan-1996,,https://m.media-amazon.com/images/M/MV5BMzJlOWJhMzctZjcwZi00M2FjLTk0ZDItMDZiZTI2Mjg4NzEyXkEyXkFqcGdeQXVyMjc1NDA2OA@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,1362,American Strays (1996),13-Sep-1996,,https://m.media-amazon.com/images/M/MV5BZmQ0MGVlZTctYjNjYi00MGU5LThkNTctOWRmOGY3MTVhOThmL2ltYWdlXkEyXkFqcGdeQXVyNTE4MzAyNDk@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,1363,"Leopard Son, The (1996)",27-Sep-1996,,https://m.media-amazon.com/images/M/MV5BMjE0ODUxNTM0NF5BMl5BanBnXkFtZTcwNzk4NjgxMQ@@._V1_.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1363,1364,Bird of Prey (1996),04-Oct-1996,,https://m.media-amazon.com/images/M/MV5BMjE2Mzk5OTIwMF5BMl5BanBnXkFtZTgwNTUwMzgwMzE@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,1365,Johnny 100 Pesos (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BMTI0MDMwODg5N15BMl5BanBnXkFtZTcwNzgyOTUxMQ@@._V1_.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
